"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000182487",163.21342289054,-2.10738432201878,0.516076477016533,-4.08347292672916,4.43676003690497e-05,0.00708771258916605,"NCF1B","654816","neutrophil cytosolic factor 1B pseudogene"
"ENSG00000160224",32.2642273566992,-2.39824625596445,0.587626691152603,-4.08124118947081,4.47958401194563e-05,0.00708771258916605,"AIRE","326","autoimmune regulator"
"ENSG00000259881",59.2777147276762,-1.26290228767553,0.309700889136917,-4.07781292199394,4.54613219870379e-05,0.00713296509091101,"LOC101927793","101927793","uncharacterized LOC101927793"
"ENSG00000104381",773.174181661822,0.670819192287634,0.164638827969354,4.07448959981968,4.6115373933881e-05,0.00719146761194516,"GDAP1","54332","ganglioside induced differentiation associated protein 1"
"ENSG00000172794",420.215169104664,-1.79723363624758,0.441759652541851,-4.06835170642325,4.73468788100018e-05,0.00733876621555027,"RAB37","326624","RAB37, member RAS oncogene family"
"ENSG00000251095",25.7748512577142,-1.86643923961271,0.459757583998239,-4.05961599019507,4.91534864190083e-05,0.00734885079009114,NA,NA,NA
"ENSG00000123219",88.7700561572291,-1.31951834742142,0.324996987024092,-4.06009409349879,4.90529440300665e-05,0.00734885079009114,"CENPK","64105","centromere protein K"
"ENSG00000164326",134.99861269284,3.72378454936897,0.918090614211302,4.05600982269918,4.99181610057772e-05,0.00734885079009114,"CARTPT","9607","CART prepropeptide"
"ENSG00000196591",2890.22584904224,0.288045742628078,0.070928040390828,4.06109827708319,4.88424043743412e-05,0.00734885079009114,"HDAC2","3066","histone deacetylase 2"
"ENSG00000068831",3661.31534523533,-1.8287392890598,0.451062043479996,-4.05429655519419,5.02853915255503e-05,0.00734885079009114,"RASGRP2","10235","RAS guanyl releasing protein 2"
"ENSG00000256594",406.190861310205,-1.05182464064744,0.258938636818172,-4.06206139636875,4.86412794130096e-05,0.00734885079009114,"LOC374443","374443","C-type lectin domain family 2 member D pseudogene"
"ENSG00000258613",5.23689354101052,-2.71013546631271,0.668259198977442,-4.05551539052468,5.00238783432823e-05,0.00734885079009114,NA,NA,NA
"ENSG00000141086",199.187983773425,-1.1480954789541,0.283057883633095,-4.05604487752858,4.99106737796562e-05,0.00734885079009114,"CTRL","1506","chymotrypsin like"
"ENSG00000141524",3530.36685803273,-1.40672893131941,0.346762276683937,-4.0567530723695,4.97596409569381e-05,0.00734885079009114,"TMC6","11322","transmembrane channel like 6"
"ENSG00000215559",32.1762983438197,-1.70333526454745,0.419160610438684,-4.06368161064748,4.83047058000675e-05,0.00734885079009114,"ANKRD20A11P","391267","ankyrin repeat domain 20 family member A11, pseudogene"
"ENSG00000182866",1071.15606068458,-1.94991298548909,0.483008790245077,-4.03701345580008,5.41359649452628e-05,0.00741905727306935,"LCK","3932","LCK proto-oncogene, Src family tyrosine kinase"
"ENSG00000152952",4841.68610086221,0.766661820970605,0.189930764339044,4.03653312110114,5.42468703837329e-05,0.00741905727306935,"PLOD2","5352","procollagen-lysine,2-oxoglutarate 5-dioxygenase 2"
"ENSG00000182158",11734.4344608334,0.653001191791688,0.161767241299516,4.03667137144684,5.42149274422634e-05,0.00741905727306935,"CREB3L2","64764","cAMP responsive element binding protein 3 like 2"
"ENSG00000236130",89.7159310037316,1.20539876560256,0.298017664197609,4.04472254639003,5.23851261040461e-05,0.00741905727306935,"PTCSC2","101928337","papillary thyroid carcinoma susceptibility candidate 2"
"ENSG00000184271",2637.89002866082,-0.492332178738382,0.12163683630559,-4.04755823722257,5.17547075894496e-05,0.00741905727306935,"POU6F1","5463","POU class 6 homeobox 1"
"ENSG00000125304",8299.48360206859,0.574229776758312,0.142134470401473,4.04004584627743,5.34407539117383e-05,0.00741905727306935,"TM9SF2","9375","transmembrane 9 superfamily member 2"
"ENSG00000128438",361.77509605674,-3.18324592202284,0.786044084460351,-4.04970406234691,5.12824430863604e-05,0.00741905727306935,NA,NA,NA
"ENSG00000175906",2214.04032551353,1.16418052061033,0.287782699405063,4.04534575225354,5.22459569061994e-05,0.00741905727306935,"ARL4D","379","ADP ribosylation factor like GTPase 4D"
"ENSG00000198796",70.3963250596539,-2.94773810902009,0.72884144480634,-4.04441614843037,5.2453677115588e-05,0.00741905727306935,"ALPK2","115701","alpha kinase 2"
"ENSG00000105122",2415.1941477116,-1.68395632255014,0.417007816157436,-4.03818887153515,5.3865476221737e-05,0.00741905727306935,"RASAL3","64926","RAS protein activator like 3"
"ENSG00000268895",134.16671348044,-0.901776786109904,0.223297658100564,-4.0384516066164,5.38051905160353e-05,0.00741905727306935,"A1BG-AS1","503538","A1BG antisense RNA 1"
"ENSG00000235111",75.3954943781453,-1.58633915488746,0.392765407946152,-4.03889732342453,5.37030650489466e-05,0.00741905727306935,NA,NA,NA
"ENSG00000125245",82.1043269298199,-2.19038349968772,0.542857760160576,-4.03491238485714,5.46226761108372e-05,0.00743071777412054,"GPR18","2841","G protein-coupled receptor 18"
"ENSG00000168385",17506.0854054426,0.429498128720469,0.106515675764424,4.0322527706661,5.52447199500459e-05,0.00747557519958954,"SEPTIN2","4735","septin 2"
"ENSG00000215788",942.081001735578,-1.1884323376524,0.295713578193687,-4.0188629311908,5.84796770786711e-05,0.00760502792596213,"TNFRSF25","8718","TNF receptor superfamily member 25"
"ENSG00000254539",67.4538147137228,-0.983661216981446,0.244469748085695,-4.0236521069946,5.73025453541052e-05,0.00760502792596213,NA,NA,NA
"ENSG00000118513",84.1876203058871,-2.09886951684494,0.522298914124722,-4.01852169339134,5.85644180868768e-05,0.00760502792596213,"MYB","4602","MYB proto-oncogene, transcription factor"
"ENSG00000196648",55.7854081294982,-1.27638615698765,0.317416429667977,-4.02117230769298,5.79092249129393e-05,0.00760502792596213,NA,NA,NA
"ENSG00000262312",23.9887701094176,-1.82391947869946,0.453885427037128,-4.01845789719585,5.85802737600993e-05,0.00760502792596213,NA,NA,NA
"ENSG00000177455",843.39382140229,-3.19264543492728,0.793160476039966,-4.02522002970608,5.69220668973899e-05,0.00760502792596213,"CD19","930","CD19 molecule"
"ENSG00000083457",746.359647291267,-0.717124738548013,0.17831579960077,-4.02165562532081,5.77905066697864e-05,0.00760502792596213,"ITGAE","3682","integrin subunit alpha E"
"ENSG00000235304",36.5987095717982,-3.24585445231329,0.806217069054072,-4.02603042890375,5.67263513997792e-05,0.00760502792596213,"LINC01281","286442","long intergenic non-protein coding RNA 1281"
"ENSG00000073464",763.270262021127,0.696493311654975,0.17354655001987,4.01329390630484,5.98772827210846e-05,0.0077341490181401,"CLCN4","1183","chloride voltage-gated channel 4"
"ENSG00000171608",2383.08955173627,-1.2724069182554,0.31722934522996,-4.01100004582813,6.04620985833908e-05,0.00777044307170964,"PIK3CD","5293","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"ENSG00000237624",61.001099797738,2.11092054288762,0.527537037930211,4.00146414585373,6.29517352080842e-05,0.0079739404266662,"OXCT2P1","192217","3-oxoacid CoA-transferase 2 pseudogene 1"
"ENSG00000251002",9.63814733848358,-2.56093833333638,0.639828412092689,-4.0025392510475,6.26662672925783e-05,0.0079739404266662,"LOC105370401","105370401","uncharacterized LOC105370401"
"ENSG00000074696",3846.58193015353,0.634379414350307,0.158541161688201,4.00135464881937,6.29808784432677e-05,0.0079739404266662,"HACD3","51495","3-hydroxyacyl-CoA dehydratase 3"
"ENSG00000151693",1484.94485199973,0.579582783959236,0.145022654391687,3.99649824636266,6.42863577003699e-05,0.008042459195842,"ASAP2","8853","ArfGAP with SH3 domain, ankyrin repeat and PH domain 2"
"ENSG00000198286",897.451803474882,-1.97850813652318,0.494885784953858,-3.99790860169413,6.39046158785866e-05,0.008042459195842,"CARD11","84433","caspase recruitment domain family member 11"
"ENSG00000247982",1594.61468928069,-1.9728684172419,0.493730673236765,-3.99583927874747,6.44654598298186e-05,0.008042459195842,"LINC00926","283663","long intergenic non-protein coding RNA 926"
"ENSG00000187288",216.47109862467,3.54241501707042,0.887018279921185,3.99362121081109,6.5071789546667e-05,0.00804542244015398,"CIDEC","63924","cell death inducing DFFA like effector c"
"ENSG00000120217",469.129842230847,-0.780418324967539,0.195469111701608,-3.99254039768125,6.53691920448172e-05,0.00804542244015398,"CD274","29126","CD274 molecule"
"ENSG00000089225",233.553399149027,3.98119016224604,0.99721486772109,3.99230927166595,6.54329566980265e-05,0.00804542244015398,"TBX5","6910","T-box transcription factor 5"
"ENSG00000184922",2275.66004086386,-1.44727100349561,0.362629271496092,-3.99104848189622,6.57818298492951e-05,0.00804961865261111,"FMNL1","752","formin like 1"
"ENSG00000181019",4404.34228184126,1.78990624235748,0.448658484559142,3.98946259562274,6.62231605801211e-05,0.00806316510786799,"NQO1","1728","NAD(P)H quinone dehydrogenase 1"
"ENSG00000105641",833.149898994517,2.77558090971567,0.696110853951139,3.98726854201658,6.68383578834023e-05,0.00806316510786799,"SLC5A5","6528","solute carrier family 5 member 5"
"ENSG00000064547",1565.69037010728,-0.616392174389181,0.154555532717677,-3.9881598772341,6.6587784282411e-05,0.00806316510786799,"LPAR2","9170","lysophosphatidic acid receptor 2"
"ENSG00000115085",1682.55088356961,-1.81708079645996,0.45612014742002,-3.98377665783461,6.78286233357236e-05,0.00808258428271162,"ZAP70","7535","zeta chain of T cell receptor associated protein kinase 70"
"ENSG00000082293",50.0898471540224,-2.60502782053311,0.65505335172009,-3.97681778696746,6.98436413090623e-05,0.00808258428271162,"COL19A1","1310","collagen type XIX alpha 1 chain"
"ENSG00000224478",5.74367927936233,-3.2383930749417,0.814123120531359,-3.97776821867935,6.95651321394337e-05,0.00808258428271162,NA,NA,NA
"ENSG00000211750",6.60124193844347,-3.16629718902742,0.795286731643493,-3.98132781931887,6.85313553309197e-05,0.00808258428271162,NA,NA,NA
"ENSG00000223478",82.9482819719848,-0.673201033670318,0.169245598786008,-3.97765754914255,6.95975079855752e-05,0.00808258428271162,"LOC100506100","100506100","uncharacterized LOC100506100"
"ENSG00000184811",138.118469111611,2.68849019032111,0.675089034277722,3.98242313800509,6.82161894385334e-05,0.00808258428271162,"TRARG1","286753","trafficking regulator of GLUT4 (SLC2A4) 1"
"ENSG00000269640",187.363979689334,-1.31762403512558,0.330983196700531,-3.98093935964294,6.86434609059215e-05,0.00808258428271162,NA,NA,NA
"ENSG00000104972",505.656550038309,-1.86423245673596,0.468134786531029,-3.98225577413353,6.82642576217043e-05,0.00808258428271162,"LILRB1","10859","leukocyte immunoglobulin like receptor B1"
"ENSG00000124486",6418.77697930196,0.465492377717862,0.117023523791159,3.97776756875468,6.95653222302022e-05,0.00808258428271162,"USP9X","8239","ubiquitin specific peptidase 9 X-linked"
"ENSG00000170128",13.7912130132284,-2.31525798193112,0.583236830107069,-3.96967040216937,7.19721202448055e-05,0.00812914230441348,"GPR25","2848","G protein-coupled receptor 25"
"ENSG00000144554",449.712181697558,-1.10371976689293,0.278080059329886,-3.96907196277452,7.21530910303758e-05,0.00812914230441348,"FANCD2","2177","FA complementation group D2"
"ENSG00000245164",833.476001814061,-2.14603464173635,0.540565821166409,-3.96997841466509,7.1879143312701e-05,0.00812914230441348,"LINC00861","100130231","long intergenic non-protein coding RNA 861"
"ENSG00000255031",172.444953194212,-0.964077160715237,0.242701290371537,-3.97227867737905,7.11883678421102e-05,0.00812914230441348,NA,NA,NA
"ENSG00000138622",13.0768747327715,-2.66963200315718,0.671738461924413,-3.97421340964927,7.06122291563206e-05,0.00812914230441348,"HCN4","10021","hyperpolarization activated cyclic nucleotide gated potassium channel 4"
"ENSG00000180448",5242.06403792906,-1.64185793081035,0.413362871272837,-3.97195308266246,7.12857618917472e-05,0.00812914230441348,"ARHGAP45","23526","Rho GTPase activating protein 45"
"ENSG00000143851",814.16405900418,-1.9438057050464,0.490337934974445,-3.9642164442115,7.36374176102877e-05,0.00820153017891887,"PTPN7","5778","protein tyrosine phosphatase non-receptor type 7"
"ENSG00000086730",652.16234530116,-1.5899970902679,0.401150916481853,-3.96358832783529,7.38315283009872e-05,0.00820153017891887,"LAT2","7462","linker for activation of T cells family member 2"
"ENSG00000172640",24.5581452923035,-1.59745564200782,0.402902819190169,-3.96486588308985,7.3437225072612e-05,0.00820153017891887,"OR10AD1","121275","olfactory receptor family 10 subfamily AD member 1"
"ENSG00000185862",1528.3869032394,-1.86353248159991,0.470257462496156,-3.96279193892673,7.40783370999123e-05,0.00820153017891887,"EVI2B","2124","ecotropic viral integration site 2B"
"ENSG00000111554",1059.92861191218,-0.460898204345585,0.11644905692371,-3.95793848848028,7.55994190796424e-05,0.0082626288160763,"MDM1","56890","Mdm1 nuclear protein"
"ENSG00000196405",7575.02408543415,-0.929902135588366,0.234880220915005,-3.95904828412464,7.52490241433841e-05,0.0082626288160763,"EVL","51466","Enah/Vasp-like"
"ENSG00000181704",2992.13704163778,0.401365219436257,0.1013871541979,3.95873838862095,7.53467123573137e-05,0.0082626288160763,"YIPF6","286451","Yip1 domain family member 6"
"ENSG00000005844",2194.4201362942,-1.78236600431401,0.450981643352689,-3.95219191420639,7.74385949949669e-05,0.00840356665427804,"ITGAL","3683","integrin subunit alpha L"
"ENSG00000128218",112.60257930312,-2.48734415529239,0.629411001929961,-3.95185998920492,7.75461087159186e-05,0.00840356665427804,"VPREB3","29802","V-set pre-B cell surrogate light chain 3"
"ENSG00000233280",632.741836511872,1.31528151584716,0.333079033841584,3.94885712462084,7.85252001397897e-05,0.00847376368597098,NA,NA,NA
"ENSG00000115364",1030.54815334189,0.380655262768907,0.096492342238098,3.94492717183326,7.98242354308028e-05,0.00857775134933941,"MRPL19","9801","mitochondrial ribosomal protein L19"
"ENSG00000163630",70.1591762875219,-3.05902963462254,0.775929865814173,-3.94240480924489,8.06686709149818e-05,0.00859701009547851,"SYNPR","132204","synaptoporin"
"ENSG00000198431",4049.11433118586,0.993674265536997,0.252068448999067,3.94208108742985,8.0777655757101e-05,0.00859701009547851,"TXNRD1","7296","thioredoxin reductase 1"
"ENSG00000267986",7.91221208795269,-1.53136800608248,0.388535337319401,-3.94138668736737,8.10119035390155e-05,0.00859701009547851,NA,NA,NA
"ENSG00000186049",17.1141880674481,-3.23460431814794,0.821371257831095,-3.93805394005289,8.21451308108653e-05,0.00868124677887553,"KRT73","319101","keratin 73"
"ENSG00000254122",290.691758803699,0.634145150084418,0.161199223453764,3.93392186697666,8.35709593623779e-05,0.0087595380561181,"PCDHGB7","56099","protocadherin gamma subfamily B, 7"
"ENSG00000100351",341.175141593386,-1.57020225834849,0.399054675910905,-3.93480481030389,8.32643366711507e-05,0.0087595380561181,"GRAP2","9402","GRB2 related adaptor protein 2"
"ENSG00000227963",14.2406113253859,-1.29432106784017,0.32977664058277,-3.92484157020004,8.67868362385358e-05,0.0088678468054946,"RBM15-AS1","440600","RBM15 antisense RNA 1"
"ENSG00000144504",1128.23341211321,-0.421614472453834,0.107380148969346,-3.92637257910859,8.62365425604522e-05,0.0088678468054946,"ANKMY1","51281","ankyrin repeat and MYND domain containing 1"
"ENSG00000214402",109.380842080712,-2.06535995762989,0.5263184700469,-3.9241639333802,8.70314583843263e-05,0.0088678468054946,"LCNL1","401562","lipocalin like 1"
"ENSG00000149564",10316.445346493,0.557709401628393,0.142005525859543,3.92737816541042,8.58768982650749e-05,0.0088678468054946,"ESAM","90952","endothelial cell adhesion molecule"
"ENSG00000173391",171.615192838192,-2.25866805597611,0.575434109465116,-3.92515497226192,8.66739201255945e-05,0.0088678468054946,"OLR1","4973","oxidized low density lipoprotein receptor 1"
"ENSG00000258878",3.62839465064281,-3.88989344872408,0.990613065395963,-3.92675362823853,8.61000945826764e-05,0.0088678468054946,NA,NA,NA
"ENSG00000109101",52.0987715434324,-1.65812735828653,0.42193393638774,-3.92982695936261,8.50070146698612e-05,0.0088678468054946,"FOXN1","8456","forkhead box N1"
"ENSG00000163214",1171.18950969606,0.400210886743983,0.102110131702844,3.91940427526483,8.87681085422952e-05,0.00887631865699979,"DHX57","90957","DExH-box helicase 57"
"ENSG00000114867",18470.5676850535,0.573667085979571,0.146326643242254,3.92045545000186,8.83817742106653e-05,0.00887631865699979,"EIF4G1","1981","eukaryotic translation initiation factor 4 gamma 1"
"ENSG00000174799",728.478338527627,-0.542851179103577,0.138511342448289,-3.91918213706029,8.88499541033019e-05,0.00887631865699979,"CEP135","9662","centrosomal protein 135"
"ENSG00000102580",4517.17783725608,0.795941548585226,0.203010824613324,3.92068526444963,8.82975232282851e-05,0.00887631865699979,"DNAJC3","5611","DnaJ heat shock protein family (Hsp40) member C3"
"ENSG00000125510",137.26022719928,-1.1731951247463,0.299187744261502,-3.92126732210289,8.80844776582961e-05,0.00887631865699979,"OPRL1","4987","opioid related nociceptin receptor 1"
